soldierId,bestSoldierPerc
47734,0.423361363447358
47735,0.548035996311227
47736,0.270683626879468
47737,0.33342814602072
47738,0.099447934862931
47739,0.027442084192022
47740,0.226645973700052
47741,0.306790522633255
47742,0.847483738629921
47743,0.483357973214904
47744,0.914055279913791
47745,0.028528493261079
47746,0.216219355004005
47747,0.419362594045639
47748,0.285736266099127
47749,0.774692929444404
47750,0.832030996186136
47751,0.797362973207231
47752,0.147076287867477
47753,0.952909530182402
47754,0.229225967047459
47755,0.226559463963298
47756,0.147416521157348
47757,1.00001157483528
47758,0.219267815900529
47759,0.469845983798707
47760,0.643543850925771
47761,0.618858542452971
47762,0.844241744585138
47763,0.248129169458351
47764,0.928039249943217
47765,0.882480684934219
47766,0.486904500534478
47767,0.169003475297027
47768,0.707640752972656
47769,0.256289439530856
47770,0.785309925653731
47771,0.448676174709032
47772,0.795729105825538
47773,0.683523749103117
47774,0.004664709040809
47775,0.332796013409275
47776,0.943912404753621
47777,0.527630547531481
47778,0.170508248376709
47779,0.886908686944198
47780,0.548460765251935
47781,0.613380135008488
47782,0.226797836138634
47783,0.895899041358284
47784,0.90453125584953
47785,0.492465058703804
47786,0.036103662628832
47787,0.484730081142237
47788,0.257581093422969
47789,0.166048260940922
47790,0.826088877062009
47791,0.271317619166003
47792,0.795488581208166
47793,0.255449296172739
47794,0.195170275647053
47795,0.89650289068999
47796,0.921303592250728
47797,0.978266283890843
47798,0.131749937260945
47799,0.407954228281968
47800,0.746664600744594
47801,0.671021934176814
47802,0.636992036421914
47803,0.094448240667609
47804,0.582406505666272
47805,0.16000724261027
47806,0.651204490513136
47807,0.293471276897747
47808,0.9161139922285
47809,0.794636342731309
47810,0.090517563482828
47811,0.859662596077228
47812,0.18942411082719
47813,0.074469077965097
47814,0.063116471901324
47815,0.769167311918742
47816,0.061311163280989
47817,0.61983459797305
47818,0.725956825841983
47819,0.308135965069993
47820,0.597599530034543
47821,0.858819227031739
47822,0.139859734225384
47823,-0.004682629491775
47824,0.308608583436294
47825,0.900073162812361
47826,0.447633564629998
47827,0.219745078668279
47828,0.829004999421345
47829,0.428542238641657
47830,0.885421946442966
47831,0.780727777523768
47832,0.828614481687897
47833,0.77437930266718
47834,0.754653458727412
47835,0.740742046623824
47836,0.455323536974976
47837,0.67311307647902
47838,0.845110976737672
47839,0.601837323124066
47840,0.066744683660066
47841,0.279303850899036
47842,0.809211189949829
47843,0.66784644778731
47844,0.05325713546833
47845,0.724416241639353
47846,0.423443111720422
47847,0.189681658867769
47848,0.013731325766794
47849,0.918877187515586
47850,0.699945066761381
47851,0.930164487543114
47852,0.88678663079363
47853,0.068729924526536
47854,0.402691614007914
47855,0.756627822871192
47856,0.463487255236704
47857,0.836217439471154
47858,0.064226328742273
47859,0.728746633848433
47860,0.112828060464013
47861,0.836841091072296
47862,0.966918269282724
47863,0.295209153032271
47864,0.049762373706618
47865,0.987168455017486
47866,0.390643002531239
47867,0.612121083605991
47868,0.171399867275321
47869,0.814577079853721
47870,0.226168561454859
47871,0.436516466224837
47872,0.309558512079283
47873,0.93814151178193
47874,0.934227756716833
47875,0.770731324526419
47876,0.278021925980827
47877,0.159578881211207
47878,0.178890514498411
47879,0.126683291928453
47880,0.185082719402363
47881,0.447104899130069
47882,0.31610118484524
47883,0.457603834885821
115925,0.47695599823319
115926,0.514827370713019
115927,0.227608633451746
115928,0.030506203585372
115929,0.029258700366624
115930,0.107624890023292
115931,0.279578530979464
115932,0.264342893030103
115933,0.447666326347439
115934,0.025143736048972
115935,0.148598073194251
115936,0.212882272017735
115937,0.220699502841505
115938,0.386808225017878
115939,0.261554785538617
115940,0.710135486766691
115941,0.827489133576727
